geometry,name,natural,created_by,barrier,leisure,opening_hours,wikidata,wikipedia,access,source,source:name,fixme,layer,amenity,height,operator,nodes,leaf_cycle,leaf_type,note,place,landuse,website,designation,fence_type,operator:wikidata,landcover,description,is_in,alt_website,boundary,protection_title,url,FIXME,area,alt_name,addr:housenumber,addr:street,postal_code,old_name,BROADHAB,CREATEDATE,CREATEDBY,HABDEFVER,INCID,INTERPQUAL,NBNPRIHAB,PHABFEANOT,PRIDET,PRIHAB,PRIHABTXT,S1BOUNDARY,S1CAPTDATE,S1HABCLASS,S1HABID,S1HABTYPE,SOURCE1TXT,historic,wetland,surface,animal_keeping,start_date,addr:postcode,type,protect_class,opening_hours:note,wikimedia_commons,name:signed,reference,status,contact:website,ways,protection_object,addr:city,dog,fhrs:id,source:addr
"POLYGON ((0.0176486 51.4360699, 0.0172315 51.4364336, 0.0171241 51.4365273, 0.0165906 51.4371523, 0.016471 51.4373067, 0.0162285 51.4375617, 0.0160963 51.4377694, 0.0157272 51.4379336, 0.0152069 51.438531, 0.014096 51.4382364, 0.0137745 51.4384703, 0.0132678 51.4383215, 0.014079 51.4374463, 0.0153122 51.4361676, 0.0163572 51.4355939, 0.0176486 51.4360699))",,,,,nature_reserve,,,,,,,,,,,London Borough of Lewisham,"[333356800, 8222312532, 333356799, 333356798, 5069739882, 5069739881, 5184194313, 8243886381, 746629325, 746629334, 746629341, 746629317, 8243886382, 416327505, 8243886383, 333356800]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.3084191 51.4092306, -0.3081994 51.4091661, -0.3083829 51.4089114, -0.3084088 51.4089195, -0.3084191 51.4092306))",Charter Quay Wildlife Habitat,,,,nature_reserve,,,,,,,,,,,,"[8306377676, 8306377677, 8306377678, 8306377679, 8306377676]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.0362378 51.500499, 0.0364301 51.5004839, 0.0364525 51.5003306, 0.0362705 51.5003034, 0.0362559 51.5003411, 0.0362379 51.5004685, 0.0362378 51.500499))",Bombardier Beetle Relocation Area,,,fence,nature_reserve,,,,,,,,,,,,"[8425830343, 8425830344, 8425830345, 8425830346, 8425830347, 8425830348, 8425830343]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4721464 51.5842537, -0.4723392 51.584498, -0.4727801 51.5846954, -0.4729228 51.5847593, -0.4730992 51.5849225, -0.4733262 51.5851326, -0.4734378 51.5850793, -0.4733177 51.5848607, -0.4735065 51.5847007, -0.4739441 51.5835347, -0.4737039 51.5832551, -0.4736487 51.5831806, -0.4734347 51.5831286, -0.4730087 51.5834695, -0.4726024 51.5837387, -0.4721904 51.5842039, -0.4721464 51.5842537))",Dews Farm Sand Pits,wood,,,nature_reserve,,,,,,,,,,,,"[253800244, 253800251, 8490231627, 253800252, 8490231625, 253800253, 253800219, 253800220, 253800221, 253800222, 8490231622, 253800223, 253800224, 8490231676, 8490231675, 8490231626, 253800244]",,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4862039 51.6101271, -0.4851988 51.6098752, -0.4852397 51.6099803, -0.4852884 51.6101056, -0.4853607 51.6101707, -0.4854063 51.6102118, -0.4858679 51.6105931, -0.4859483 51.6108902, -0.4862935 51.6111454, -0.4867091 51.6111297, -0.4867867 51.6111268, -0.4875931 51.6110301, -0.4881417 51.6110979, -0.4884465 51.6112662, -0.4885213 51.6114336, -0.4882428 51.6120677, -0.4900231 51.6119919, -0.4901974 51.6113293, -0.4901139 51.610936, -0.4902715 51.6106563, -0.4903102 51.6102569, -0.4905087 51.6094571, -0.4898488 51.6092631, -0.489746 51.6092329, -0.4893183 51.6091071, -0.4893442 51.6087813, -0.4887472 51.6086892, -0.4884508 51.6088602, -0.4883235 51.6085762, -0.4881297 51.6085924, -0.487759 51.6084269, -0.4872821 51.608826, -0.4865877 51.6094781, -0.4862039 51.6101271))",Old Park Wood Nature Reserve,,,,nature_reserve,,,,,,,,,,,,"[2837309830, 2837309829, 8529410723, 119861402, 8529410722, 2837309832, 2837309835, 2837309837, 119861399, 8529410721, 2837309840, 119861396, 2837309839, 2837309842, 119861390, 119861388, 8526381936, 8526381937, 8526381938, 8526381939, 8526381940, 2837309824, 8526381950, 119861413, 2837309815, 2837309803, 2837309800, 2837309807, 8526381948, 8526381949, 119861409, 2837309806, 2837309825, 2837309830]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4109901 51.4706122, -0.4110307 51.4706032, -0.4111102 51.4705721, -0.4113496 51.4704759, -0.4115173 51.4705793, -0.4116526 51.470652, -0.4117663 51.4707213, -0.4118932 51.4708046, -0.4120286 51.4708953, -0.4122125 51.470987, -0.4124574 51.4711095, -0.4125999 51.4711801, -0.4127578 51.4712572, -0.412887 51.4713395, -0.4129227 51.4713686, -0.4129669 51.4714136, -0.4130102 51.4714702, -0.4130539 51.4715486, -0.4130826 51.4716052, -0.4131157 51.4716685, -0.4131763 51.4717765, -0.4132303 51.4718653, -0.4132914 51.471964, -0.4133387 51.4720352, -0.4133819 51.4720944, -0.4134187 51.4721445, -0.4134434 51.4721781, -0.4134764 51.4722245, -0.4135375 51.4722868, -0.4136036 51.4723447, -0.4136737 51.4724001, -0.4137012 51.4724154, -0.413768 51.4724511, -0.4138091 51.4724635, -0.4138763 51.472479, -0.4139714 51.4725151, -0.4140571 51.4725596, -0.4141233 51.4726013, -0.4141922 51.4726633, -0.4142455 51.4727085, -0.4142999 51.4727696, -0.4143733 51.472852, -0.4144251 51.4729186, -0.4144719 51.4729835, -0.4145403 51.4731005, -0.4145891 51.4732111, -0.4146068 51.4732381, -0.4146456 51.4732974, -0.4147001 51.473362, -0.414759 51.4734216, -0.4148062 51.4734614, -0.4148415 51.4734794, -0.4148571 51.4734852, -0.4148862 51.4734923, -0.4149481 51.4735042, -0.4150473 51.4735269, -0.4151241 51.4735478, -0.4152045 51.4735636, -0.4152665 51.47358, -0.4152851 51.4735862, -0.4153353 51.4736041, -0.4153646 51.4736167, -0.4154213 51.4736421, -0.4155223 51.4736947, -0.4155921 51.4737314, -0.4156237 51.4737497, -0.415645 51.4737648, -0.4156602 51.4737759, -0.4156774 51.473791, -0.4157019 51.4738168, -0.4157308 51.4738507, -0.4157549 51.4738797, -0.4157773 51.4739096, -0.4157849 51.4739217, -0.4157956 51.4739384, -0.4158062 51.4739622, -0.4158111 51.4740093, -0.415816 51.4741005, -0.4158152 51.4741481, -0.4158123 51.4742104, -0.4158096 51.4742499, -0.4158077 51.4742799, -0.4158055 51.4743009, -0.4157931 51.4743786, -0.4157724 51.4744722, -0.4157578 51.4745209, -0.4157526 51.4745376, -0.4157379 51.4745834, -0.4157298 51.4746113, -0.4157236 51.474643, -0.4157212 51.4746661, -0.4157172 51.4747285, -0.4157265 51.474783, -0.4157228 51.4748248, -0.4157167 51.4748629, -0.4156983 51.4749089, -0.415678 51.4749491, -0.4156574 51.4749823, -0.4155522 51.4751169, -0.4155173 51.4751542, -0.4154602 51.4752109, -0.4154191 51.4752593, -0.4153785 51.475308, -0.4153295 51.4753789, -0.415171 51.4753476, -0.4146163 51.4750892, -0.4145851 51.4750739, -0.4145545 51.4750604, -0.4143521 51.4749659, -0.4144575 51.4749291, -0.4139046 51.4743736, -0.4134886 51.4745311, -0.412979 51.4747182, -0.4129145 51.4746548, -0.4127118 51.4747349, -0.4124084 51.4748446, -0.412106 51.4749632, -0.4118724 51.4750485, -0.4112356 51.4742778, -0.4109476 51.4738815, -0.4108643 51.473783, -0.4128081 51.4731439, -0.4109901 51.4706122))",Cranebank,,,,nature_reserve,,,,,,,,,,,,"[1667589709, 9103461938, 8930512044, 8019055969, 8019050871, 8019052867, 8019052991, 8019053012, 8019053051, 8019053116, 8019054696, 8019054743, 8019054769, 8019054846, 8019056420, 8019055846, 8019055939, 8019056030, 8019056099, 8019056132, 8019056168, 8019056183, 8019056195, 8019055877, 8019055904, 8616891547, 8019055942, 8019055976, 8019056014, 8019056037, 8019056057, 8019056077, 8019052053, 8019052074, 8019052111, 8019052204, 8019052203, 8019052215, 8019052234, 8019052253, 8019052288, 8019052298, 8019054944, 8019054955, 8019054975, 8019054981, 8019054992, 8019055849, 8019055863, 8019055885, 8019055916, 8019055944, 8019055967, 8019055986, 8019056007, 8019056020, 8019056029, 8019056041, 8019056047, 8019056054, 8019056063, 8019056072, 8019056081, 8019056090, 8019056116, 8019056128, 8019056138, 8019054102, 8019054108, 8019054123, 8019054130, 8019054140, 8019054156, 8019054160, 8019054166, 8019054174, 8019054182, 8019054188, 8019054192, 8019054215, 8019054221, 8019054220, 8019054223, 8019051546, 8019052972, 8019053227, 8019054553, 8019054658, 8019054720, 8019054780, 8019054827, 8019056374, 8019056443, 8019055872, 8019055945, 8019056012, 8019056058, 8019056111, 8019056169, 8019056180, 8019056189, 8019055900, 8019055929, 8019055978, 173456779, 7963554976, 2822798659, 173456799, 173456777, 173473791, 6837320572, 173473809, 9103461937, 9103461936, 173473806, 173473805, 9103461993, 173456654, 561420580, 9103442091, 1667589677, 1667589680, 1667589709]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4185658 51.4799134, -0.4180329 51.4799326, -0.4179774 51.4803163, -0.4174851 51.4803285, -0.4174915 51.4801323, -0.4172222 51.4801311, -0.4168481 51.4802057, -0.4167156 51.4801686, -0.4164278 51.4798539, -0.4163514 51.47961, -0.4163403 51.4795731, -0.4161562 51.4789634, -0.4158696 51.4785618, -0.4158148 51.4784852, -0.4156286 51.4782251, -0.415557 51.4778844, -0.4150945 51.4770974, -0.4150294 51.4762333, -0.4149167 51.4761437, -0.414916 51.4761146, -0.4149205 51.4760836, -0.4149364 51.4760374, -0.4149636 51.4759839, -0.4150273 51.4758789, -0.4151206 51.4757552, -0.4151427 51.4757187, -0.4153295 51.4753789, -0.4153785 51.475308, -0.4154191 51.4752593, -0.4154602 51.4752109, -0.4156574 51.4749823, -0.4157167 51.4748629, -0.4157228 51.4748248, -0.4157265 51.474783, -0.4157172 51.4747285, -0.4157379 51.4745834, -0.4157441 51.4745637, -0.4157578 51.4745209, -0.4157654 51.4744957, -0.4157781 51.4744458, -0.4158055 51.4743009, -0.4158123 51.4742104, -0.4158152 51.4741481, -0.4158062 51.4739622, -0.4157709 51.4738987, -0.4157308 51.4738507, -0.4155624 51.4737157, -0.4154213 51.4736421, -0.4152851 51.4735862, -0.4151241 51.4735478, -0.4150473 51.4735269, -0.4149481 51.4735042, -0.4148862 51.4734923, -0.4148571 51.4734852, -0.4148415 51.4734794, -0.4148062 51.4734614, -0.414759 51.4734216, -0.4147001 51.473362, -0.4146456 51.4732974, -0.4146068 51.4732381, -0.4145891 51.4732111, -0.4145403 51.4731005, -0.4144719 51.4729835, -0.4144251 51.4729186, -0.4143733 51.472852, -0.4142999 51.4727696, -0.4142455 51.4727085, -0.4141922 51.4726633, -0.4141233 51.4726013, -0.4140571 51.4725596, -0.4139714 51.4725151, -0.4138763 51.472479, -0.4138091 51.4724635, -0.413768 51.4724511, -0.4136737 51.4724001, -0.4136036 51.4723447, -0.4135375 51.4722868, -0.4134764 51.4722245, -0.4134187 51.4721445, -0.4133819 51.4720944, -0.4133387 51.4720352, -0.4132914 51.471964, -0.4132303 51.4718653, -0.4131763 51.4717765, -0.4131157 51.4716685, -0.4130826 51.4716052, -0.4130539 51.4715486, -0.4130102 51.4714702, -0.4129669 51.4714136, -0.4129227 51.4713686, -0.412887 51.4713395, -0.4127578 51.4712572, -0.4125999 51.4711801, -0.4124574 51.4711095, -0.4122125 51.470987, -0.4120286 51.4708953, -0.4118932 51.4708046, -0.4117663 51.4707213, -0.4116526 51.470652, -0.4115173 51.4705793, -0.4113496 51.4704759, -0.4113901 51.4704599, -0.4116774 51.4703652, -0.4119971 51.4702883, -0.4123978 51.470194, -0.4124258 51.4701874, -0.4124442 51.4701831, -0.4127272 51.4701118, -0.4130241 51.4700412, -0.4132906 51.4700938, -0.4133871 51.470114, -0.4134471 51.4701419, -0.4134916 51.4702777, -0.4137811 51.4706315, -0.414306 51.4712728, -0.4151581 51.4723682, -0.4155368 51.4727069, -0.4159493 51.4729971, -0.4160124 51.4730529, -0.4161951 51.4732144, -0.4162908 51.4732991, -0.4167136 51.4738379, -0.4171542 51.4740966, -0.4174489 51.4745262, -0.417545 51.4747004, -0.417688 51.4749595, -0.4178581 51.475311, -0.4180525 51.4755451, -0.4182329 51.4756923, -0.418484 51.4758065, -0.4189755 51.475952, -0.4195379 51.4760733, -0.4204292 51.4762172, -0.4205157 51.476454, -0.4207642 51.4778635, -0.4179446 51.4779058, -0.417981 51.4779978, -0.4185671 51.4794339, -0.4185658 51.4799134))",Huckerby's Meadows,,,,nature_reserve,,,,,,,,,,,London Wildlife Trust,"[6285841022, 8616891544, 8616891545, 7963554844, 7079792727, 10186413017, 561420754, 10186413018, 10186413019, 561420752, 10186384100, 7079792728, 7079792729, 8930511968, 7079792730, 7079792731, 7079792732, 7079792733, 8019052150, 8019052126, 8019052105, 8019052078, 8019056140, 8019056109, 8019056084, 8019056049, 8019055978, 8019055929, 8019055900, 8019056189, 8019056111, 8019055945, 8019055872, 8019056443, 8019056374, 8019054658, 8019054589, 8019053227, 8019053041, 8019055284, 8019054223, 8019054215, 8019054192, 8019054174, 8019054147, 8019054130, 8019056120, 8019056081, 8019056054, 8019056029, 8019056020, 8019056007, 8019055986, 8019055967, 8019055944, 8019055916, 8019055885, 9772930965, 8019055849, 8019054992, 8019054981, 8019054975, 8019054955, 8019054944, 8019052298, 8019052288, 8019052253, 8019052234, 8019052215, 8019052203, 8019052204, 8019052111, 8019052074, 8019052053, 8019056057, 8019056037, 8019056014, 8019055976, 8616891547, 8019055904, 8019055877, 8019056195, 8019056183, 8019056168, 8019056132, 8019056099, 8019056030, 8019055939, 8019055846, 8019056420, 8019054846, 8019054769, 8019054743, 8019054696, 8019053116, 8019053051, 8019053012, 8019052991, 8019052867, 8019050871, 8019055969, 7963554910, 9574733038, 8930511885, 9574733037, 7963554920, 9574733036, 8634996020, 7963554917, 7963554915, 9574733035, 7963554914, 7079658081, 9803589902, 9574733034, 7079658078, 7079658077, 7079658076, 9808822098, 9803589899, 7079658075, 7079658073, 7079658072, 7079658071, 9803589866, 7079658069, 7079658068, 7079695407, 9574733033, 7079695408, 9574733032, 7079658067, 8062240633, 7079695410, 445408021, 561420544, 9772914701, 6285841023, 6285841022]",,,,,,,,,Q6671026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.1121461 51.6182288, 0.1122864 51.6182796, 0.1125593 51.6183784, 0.1127426 51.6184271, 0.1129353 51.6184236, 0.1130985 51.618385, 0.1132618 51.6183463, 0.1134648 51.618299, 0.1135499 51.6182406, 0.1135603 51.6181589, 0.1137308 51.6182406, 0.1139655 51.6183133, 0.1142469 51.6183454, 0.1144024 51.6184441, 0.1144818 51.6184236, 0.1146243 51.6183975, 0.1147085 51.6183368, 0.1156084 51.6176302, 0.1163088 51.6171077, 0.1165793 51.6168801, 0.1163283 51.6167733, 0.111157 51.6145482, 0.1110947 51.6145239, 0.1108877 51.6144431, 0.109596 51.613912, 0.1090806 51.6147196, 0.1083736 51.615956, 0.1085441 51.6160564, 0.1094428 51.6166255, 0.1094619 51.6169198, 0.1095127 51.6169695, 0.109629 51.6169902, 0.1097493 51.6169737, 0.1098499 51.617016, 0.1100232 51.6170658, 0.1103416 51.6171596, 0.1105174 51.617357, 0.1107855 51.6175444, 0.1111377 51.6177098, 0.1112883 51.6177746, 0.1113984 51.6179291, 0.1115898 51.618041, 0.1119081 51.6180656, 0.1119683 51.6181069, 0.1121461 51.6182288))",Chigwell Row Wood,,,,nature_reserve,,Q15209647,en:Chigwell Row Wood,,,,,,,,,"[25736106, 8841737070, 7430730570, 7430730571, 25736100, 7430730575, 7430730572, 7430730573, 7430730574, 25736099, 7430730576, 7430730577, 25736098, 2242428682, 3089703901, 3089703893, 3089703882, 2407322435, 537998792, 3089703463, 25736093, 25736178, 6899081461, 6899081462, 25736091, 3574461601, 25736081, 321512523, 321512522, 25736155, 7430730582, 7430730581, 7430730580, 7430730579, 7430730578, 25736144, 3089703796, 3089703805, 25736135, 25736133, 25736115, 3089703837, 25736110, 8841737071, 25736106]",,,,,,,local_nature_reserve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((0.0271853 51.5570195, 0.0271185 51.5570249, 0.026381 51.5570851, 0.0261247 51.5571992, 0.025835 51.5572976, 0.025835 51.5575027, 0.0257868 51.5578746, 0.0257894 51.5582548, 0.025827 51.5583799, 0.0261354 51.5584299, 0.0262159 51.5584599, 0.0263339 51.5584716, 0.0268167 51.5584833, 0.0269991 51.5585249, 0.0271359 51.5586467, 0.0271842 51.5587968, 0.0274363 51.5588468, 0.0278521 51.5589752, 0.0281498 51.5590402, 0.0286965 51.5591107, 0.0290229 51.5591673, 0.0294876 51.5593038, 0.0297981 51.5593568, 0.0286544 51.5580925, 0.0280637 51.5574936, 0.0276337 51.5570308, 0.0271853 51.5570195))",,,,fence,nature_reserve,,,,private,https://www.newhamrecorder.co.uk/news/bid-to-save-wanstead-flats-skylarks-7834048,,,,,1.2,,"[8708773665, 10204244201, 8708773664, 9741660444, 9741660443, 9741660442, 9741660441, 9741660440, 9741660439, 9741660438, 9741660436, 9741660437, 9741660435, 9741660434, 9741660433, 9741660432, 9741660431, 9741660430, 9741660429, 8708773663, 8708773662, 8708773661, 8708773660, 8708773659, 8708773658, 8708773657, 8708773665]",,,,,,,,plastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.2557524 51.4735102, -0.2552717 51.4734296, -0.2546756 51.4731091, -0.2547618 51.4730362, -0.255124 51.4729563, -0.2554058 51.4729316, -0.2557489 51.4732169, -0.2557524 51.4735102))",,,,,nature_reserve,,,,,,,,,,,,"[8781133588, 8781133589, 8781133590, 8781133591, 8781133592, 8781133593, 8781133594, 8781133588]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"POLYGON ((-0.4854657 51.5067796, -0.4855853 51.5070869, -0.4855868 51.5074541, -0.4854803 51.5076596, -0.4847916 51.5075479, -0.484571 51.5075106, -0.4843229 51.5074757, -0.4839745 51.5074205, -0.4835859 51.5073318, -0.4834432 51.5072825, -0.4832338 51.5070849, -0.4833094 51.5070113, -0.4833619 51.5069196, -0.4834089 51.5068699, -0.4834243 51.5068377, -0.4833075 51.5064565, -0.4832465 51.506407, -0.4831613 51.5063825, -0.4829586 51.5063564, -0.482061 51.5063023, -0.4818424 51.5062701, -0.4816945 51.5062249, -0.481577 51.5061506, -0.4815178 51.506039, -0.4815361 51.5059862, -0.4815357 51.5059362, -0.4814812 51.5058755, -0.481112 51.5056767, -0.4810482 51.5056334, -0.4809968 51.5055891, -0.4808929 51.5055182, -0.4807658 51.5054339, -0.4805947 51.5052365, -0.4805687 51.5051848, -0.4805895 51.5050281, -0.4805858 51.5049303, -0.4805847 51.5049045, -0.4805999 51.5048801, -0.4806792 51.5048405, -0.4807104 51.5048249, -0.4804998 51.5047429, -0.4803816 51.5046969, -0.4804771 51.5045804, -0.4805686 51.5044906, -0.480658 51.5044008, -0.4807067 51.5043231, -0.4806906 51.504254, -0.4806424 51.5041882, -0.4805831 51.5041478, -0.4804386 51.5040956, -0.4803759 51.5040384, -0.4802674 51.5039827, -0.4802528 51.5039386, -0.4802809 51.5038907, -0.4802943 51.5038662, -0.4803277 51.5038465, -0.4805506 51.50381, -0.4807831 51.5037842, -0.4808225 51.5037575, -0.4808317 51.503733, -0.4808106 51.5036042, -0.4807739 51.503486, -0.4807617 51.5034341, -0.4807963 51.5033594, -0.4808755 51.5033038, -0.4809566 51.5032794, -0.4810976 51.5032688, -0.4812024 51.5032502, -0.481297 51.5032223, -0.4813291 51.5032048, -0.4813553 51.5031741, -0.4813796 51.5031492, -0.4814182 51.5030809, -0.4814853 51.5030025, -0.4815483 51.5028759, -0.4815711 51.5027988, -0.4815768 51.5026937, -0.4815808 51.5026254, -0.4819482 51.5021474, -0.4820696 51.5019635, -0.4821163 51.5019155, -0.4821437 51.5018918, -0.4822593 51.5017647, -0.4822955 51.5017038, -0.4823146 51.5013441, -0.482343 51.5013319, -0.4825799 51.5013791, -0.482598 51.5013815, -0.4828966 51.501378, -0.4829141 51.5013807, -0.4830765 51.5014054, -0.4831104 51.5014106, -0.4830895 51.5014659, -0.4832313 51.5014862, -0.4832537 51.5014322, -0.4833072 51.5014404, -0.4833276 51.5014436, -0.4835777 51.5014753, -0.4836092 51.5014704, -0.4837148 51.5014174, -0.4837514 51.5014044, -0.4838712 51.5013633, -0.4840446 51.5012968, -0.4840549 51.5013047, -0.4840006 51.5013278, -0.4839779 51.5013368, -0.4838969 51.5013717, -0.483882 51.5013792, -0.4839232 51.5013604, -0.483984 51.5013359, -0.4840555 51.5013051, -0.4851801 51.5020407, -0.4850917 51.5020877, -0.4850305 51.5021211, -0.484882 51.5022276, -0.4847762 51.5023002, -0.4847563 51.5023166, -0.484572 51.5024465, -0.484142 51.5028433, -0.4837888 51.5027227, -0.4830343 51.5038744, -0.4835613 51.5040035, -0.4837009 51.5037953, -0.4841767 51.5039092, -0.4842672 51.5039308, -0.484347 51.5040525, -0.4844316 51.5040716, -0.4845871 51.5043485, -0.4847528 51.5046435, -0.4848064 51.5047913, -0.4848172 51.5050977, -0.4848131 51.5051149, -0.4847403 51.5054172, -0.4846928 51.5056146, -0.4847473 51.5059512, -0.48477 51.5060346, -0.484824 51.5062329, -0.4848925 51.5065694, -0.4849092 51.5067062, -0.4849189 51.5067851, -0.485112 51.5068395, -0.4851305 51.5068469, -0.4852421 51.5068914, -0.4853082 51.5069199, -0.4853502 51.5068844, -0.4854657 51.5067796))",Frays Island & Mabey's Meadow Nature Reserve,,,,nature_reserve,,,,,,,,,,,London Wildlife Trust,"[8725540025, 8725540021, 8725540020, 567802443, 8963669484, 9026099222, 8963669481, 8963669482, 567802444, 8725540023, 8725540022, 8963688921, 8963688923, 8963688926, 8963688927, 8963688933, 8963688936, 2016619819, 2016619780, 2016619768, 8963688945, 8963688948, 2016619764, 8963688953, 8963688955, 8963688956, 8963688958, 2016619745, 8963688963, 2016619734, 2016619728, 8963688967, 2016619706, 8963688970, 8963688971, 2016619684, 8963688975, 8963688976, 8972573185, 8972573186, 8989899432, 8972573215, 8972573187, 8972573188, 8972573189, 8972573190, 8996070660, 8972573191, 8972573192, 8996070627, 8972573193, 8972573194, 8996070636, 8996070635, 8996070637, 8972573195, 8972573196, 8972573197, 8996070628, 8972573198, 8996070625, 8972573199, 8972573200, 8972573201, 8972573202, 8967790333, 8967790332, 8967790331, 8967790318, 8967790330, 8967790329, 8967790328, 8967790327, 8967790326, 8967790325, 8967790324, 8967790323, 8967790322, 8967769977, 8967769980, 8967769979, 8967769970, 8967769976, 8967769975, 9020905430, 9020905432, 9020905431, 8963691035, 8933122679, 9020272407, 9020272408, 9020272413, 9020272409, 9020272376, 9020272410, 9020272411, 8933122678, 8972573206, 8972573207, 8972573208, 8972573209, 9028658979, 9047624697, 9047624698, 9047624701, 9047624699, 9047624700, 9020346218, 9024313884, 9020904785, 8972573210, 8972573211, 8968461624, 8968461625, 8967746613, 8967746614, 8725540044, 8967746610, 8933123663, 8933123664, 8725540040, 8725540039, 9020346239, 9020905427, 567802449, 8725511114, 8725540058, 567802515, 8665054462, 8665054460, 8572113514, 8725540019, 9679677024, 567802458, 8572113513, 8663171798, 567802460, 8663171796, 8569415011, 8663171795, 8663171793, 9020346230, 8663171792, 8663171791, 8663149617, 8725540025]",,,,,,https://www.wildlondon.org.uk/nature-reserves/frays-island-and-mabeys-meadow,,,Q6671026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
