created_by,geometry,source,barrier,nodes,natural,leisure,name,wikidata,wikipedia,designation,landuse,dominant_taxon,heath,description,note,area,ways,type
,"POLYGON ((-0.2613393 51.4450878, -0.2614912 51.4452569, -0.261637 51.4453642, -0.2617991 51.4454715, -0.2624857 51.4448984, -0.2623541 51.4447696, -0.2613393 51.4450878))",,,"[3582912155, 3582912169, 3582912174, 3582912180, 3582912147, 3582912140, 3582912155]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2728859 51.4366677, -0.2726671 51.4366753, -0.2725112 51.4366943, -0.2722843 51.4366387, -0.27258 51.4364165, -0.2727036 51.4363685, -0.2728859 51.4366677))",,,"[3582911790, 3582911792, 3582911898, 3582911787, 3582911768, 3582911760, 3582911790]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2903406 51.4315041, -0.2905549 51.4319946, -0.2907021 51.4320061, -0.2905585 51.4318647, -0.2904605 51.4317239, -0.2905066 51.4315633, -0.2903406 51.4315041))",,,"[3582911493, 3582911511, 3322152262, 3322150660, 3322150659, 3322150657, 3582911493]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2840384 51.4283146, -0.2845966 51.4285333, -0.2845502 51.4282582, -0.284389 51.4278961, -0.2843486 51.4276565, -0.2842051 51.4276475, -0.2840384 51.4283146))",,,"[3582911200, 3582911205, 3582911199, 3582911070, 3582911052, 3582911059, 3582911200]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2833145 51.4281706, -0.2830376 51.4276217, -0.282895 51.4276823, -0.2824342 51.4279515, -0.2828846 51.4280495, -0.2831698 51.4281384, -0.2833145 51.4281706))",,,"[3582911193, 3582911058, 3582911062, 3582911074, 3582911083, 3582911091, 3582911193]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2834137 51.4281873, -0.2834674 51.4279696, -0.2834674 51.4278034, -0.2834323 51.4276088, -0.283112 51.4275998, -0.2830686 51.427614, -0.2833641 51.4281744, -0.2834137 51.4281873))",,,"[3582911195, 3582911076, 3582911067, 3582911055, 3582911053, 3582911056, 3582911194, 3582911195]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2834736 51.4276024, -0.2835087 51.4278111, -0.2835046 51.4279799, -0.2834591 51.4281976, -0.2837691 51.4282389, -0.2839964 51.4283149, -0.2841762 51.4276539, -0.2834736 51.4276024))",,,"[3582911054, 3582911068, 3582911077, 3582911196, 3582911198, 3582911201, 3582911060, 3582911054]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2717123 51.4368317, -0.2716565 51.4367567, -0.2716851 51.4366853, -0.271831 51.4364418, -0.2720761 51.4359064, -0.2723557 51.43614, -0.2721572 51.4363446, -0.2717123 51.4368317))",,,"[3582911916, 3582911908, 3582911897, 3582911773, 3582911709, 3582911734, 3582911758, 3582911916]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2759747 51.4280494, -0.276731 51.4275817, -0.2764045 51.4272596, -0.2759766 51.4276559, -0.2754879 51.4279856, -0.2755706 51.42809, -0.2756636 51.4281312, -0.2759747 51.4280494))",,,"[3582911082, 3582911051, 3582911045, 3582911061, 3582911078, 3582911086, 3582911089, 3582911082]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2733904 51.4364077, -0.2728557 51.4364165, -0.2729569 51.4365945, -0.2729914 51.436669, -0.2733094 51.4366804, -0.2733175 51.4365541, -0.273435 51.4365478, -0.2733904 51.4364077))",,,"[3582911767, 3582911769, 3582911785, 3582911791, 3582911894, 3582911782, 3582911779, 3582911767]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2768425 51.4368604, -0.276851 51.4369032, -0.2767938 51.4369497, -0.275841 51.4369622, -0.2748845 51.4370246, -0.274339 51.4365308, -0.2749319 51.4363213, -0.2768425 51.4368604))",,,"[3582911919, 3582911925, 3582911936, 3582911939, 3582911945, 3582911778, 3582911757, 3582911919]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2576593 51.4469388, -0.2579318 51.4466154, -0.2580063 51.4464113, -0.2579869 51.4462698, -0.2575815 51.4463203, -0.2573837 51.4465164, -0.2573253 51.4466943, -0.2573642 51.4468155, -0.2576593 51.4469388))",,,"[3582912347, 3582912339, 3582912334, 3582912329, 3582912333, 3582912337, 3582912342, 3582912344, 3582912347]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2604227 51.4457346, -0.2601796 51.4455339, -0.2600115 51.4456601, -0.2597887 51.4457674, -0.2597279 51.445881, -0.259736 51.4458949, -0.2597935 51.4459128, -0.2599953 51.4457952, -0.2604227 51.4457346))",,,"[3582912300, 3582912187, 3582912293, 3582912305, 3582912312, 3582912315, 3582912316, 3582912307, 3582912300]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2596652 51.4458895, -0.2597961 51.4452247, -0.2594954 51.4449212, -0.2594137 51.4449265, -0.2593378 51.445696, -0.2593728 51.4457597, -0.259449 51.4458172, -0.259558 51.4458587, -0.2596652 51.4458895))",,,"[3582912314, 3582912163, 3582912149, 3582912150, 3582912296, 3582912304, 3582912309, 3582912310, 3582912314]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2767537 51.4276191, -0.2761255 51.428003, -0.276085 51.4280505, -0.276333 51.428026, -0.2765811 51.4280294, -0.277103 51.4280919, -0.2770286 51.4279669, -0.2769232 51.4278742, -0.2767537 51.4276191))",,,"[3582911057, 3582911079, 3582911084, 3582911080, 3582911081, 3582911087, 3582911075, 3582911069, 3582911057]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2859921 51.4254077, -0.2855698 51.4259981, -0.2858883 51.426245, -0.286109 51.4263881, -0.2862566 51.4264455, -0.2865283 51.4265038, -0.2866862 51.4265612, -0.2863486 51.4262058, -0.2861031 51.4257794, -0.2859921 51.4254077))",,,"[3582910358, 3582910392, 3582911003, 3582911013, 3582911020, 3582911025, 3582911028, 3582911001, 3582910368, 3582910358]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2590625 51.4444295, -0.2591922 51.4445153, -0.2593623 51.4447097, -0.2595122 51.4437553, -0.2592367 51.4436922, -0.2589248 51.4435331, -0.2587587 51.4435382, -0.258702 51.4437907, -0.2591898 51.4439407, -0.2590625 51.4444295))",,,"[3582912100, 3582912110, 3582912131, 3582912095, 3582912094, 3582911991, 3582911992, 3582912096, 3582912097, 3582912100]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2676766 51.4367853, -0.2675987 51.4367806, -0.2672927 51.4370507, -0.2670811 51.4371461, -0.2668308 51.4372746, -0.2677032 51.4371787, -0.267764 51.4371431, -0.2677564 51.4370673, -0.26765 51.436905, -0.2676766 51.4367853))",,,"[3582911911, 3582911910, 3582911952, 3582911971, 3582911976, 3582911972, 3582911970, 3582911954, 3582911926, 3582911911]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.2717484 51.4368464, -0.2717878 51.436866, -0.272278 51.4365503, -0.2725029 51.4363853, -0.2725445 51.436305, -0.2725373 51.4362684, -0.2723955 51.4361648, -0.2721821 51.4364335, -0.2719673 51.4366541, -0.2717484 51.4368464))",,,"[3582911918, 3582911921, 3582911780, 3582911762, 3582911753, 3582911749, 3582911735, 3582911771, 3582911788, 3582911918]",heath,,,,,,,Pteridium aquilinum,bracken,,,,,
,"POLYGON ((-0.4958368 51.4788159, -0.4955954 51.477877, -0.4973764 51.4777568, -0.497448 51.4777398, -0.4974891 51.47773, -0.497473 51.4773792, -0.497473 51.4773492, -0.4972262 51.4775563, -0.49684 51.4776532, -0.4960031 51.4777534, -0.4955847 51.4778002, -0.4954452 51.4777568, -0.4953594 51.4776799, -0.4951448 51.4781544, -0.4950375 51.4784517, -0.4949839 51.4786288, -0.4949785 51.4787223, -0.4950965 51.4788125, -0.4952789 51.4788493, -0.4958368 51.4788159))",,,"[3893039076, 3893039077, 3893039078, 3893039090, 3893039079, 3893039080, 3893039050, 3893039074, 3893039073, 3893039072, 3893039071, 3893039070, 3893039069, 3893039081, 3893039082, 3893039083, 3893039084, 3893039085, 3893039086, 3893039076]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0059217 51.5832145, 0.0060867 51.5832658, 0.0063174 51.5830625, 0.006363 51.5829308, 0.0063817 51.5826529, 0.0065506 51.5823029, 0.0065319 51.5821245, 0.0066257 51.5820895, 0.0066472 51.5820045, 0.0065667 51.5819478, 0.0065453 51.5817428, 0.0065749 51.5816042, 0.0068765 51.5815503, 0.0068282 51.581462, 0.006501 51.5814303, 0.0061845 51.581547, 0.0060853 51.5815653, 0.0060531 51.581652, 0.0059619 51.5816553, 0.0057902 51.581567, 0.0057124 51.5816553, 0.0056159 51.5816553, 0.0055676 51.5817687, 0.005817 51.581802, 0.0060102 51.5819137, 0.0060853 51.5820554, 0.0062194 51.582237, 0.006096 51.5824104, 0.0060129 51.5826087, 0.0061228 51.5826887, 0.0062677 51.5827287, 0.0061967 51.5829158, 0.0060358 51.5831425, 0.0059217 51.5832145))",,,"[4590278323, 4590278367, 4590278368, 4590278369, 4590278321, 4590278322, 4590278318, 4590278317, 4590278316, 4590278319, 4590278320, 4590278370, 4590278324, 4590278325, 4590278326, 4590278327, 4590278328, 4590278329, 4590278333, 4590278330, 4590278331, 4590278332, 4590278334, 4590278335, 4590278336, 4590278337, 4590278341, 4590278340, 4590278339, 4590278338, 4590278342, 4590278375, 4590278374, 4590278323]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0120465 51.4757131, 0.0119741 51.475683, 0.0119432 51.475668, 0.0119325 51.4756479, 0.0119446 51.4756229, 0.0119969 51.4755961, 0.0120773 51.4755786, 0.0121202 51.4755761, 0.0121779 51.4755861, 0.01225 51.475605, 0.0122605 51.475739, 0.0122637 51.4757763, 0.0122349 51.4757782, 0.0122074 51.4757724, 0.0120465 51.4757131))",,,"[4771482139, 4771482138, 4771482137, 4771482136, 4771482134, 4771482131, 4771482128, 4771482127, 4771482129, 4771482132, 4771295880, 4771482142, 4771482143, 4771482141, 4771482139]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0122253 51.4752879, 0.0122194 51.4752116, 0.0121337 51.4751935, 0.0120787 51.4751868, 0.0118265 51.4751893, 0.0117876 51.4752002, 0.0117635 51.4752119, 0.0117546 51.4752317, 0.0117612 51.4752565, 0.0117805 51.4752746, 0.0118099 51.4752835, 0.0118484 51.4752838, 0.0118841 51.4752768, 0.0119173 51.4752651, 0.0119518 51.4752636, 0.0119678 51.4752726, 0.0119677 51.4753112, 0.0119782 51.475325, 0.0120179 51.4753348, 0.0120602 51.475334, 0.0121092 51.4753294, 0.012142 51.4753208, 0.0121819 51.4753099, 0.0122253 51.4752879))",,,"[4771473403, 4771473383, 4771473378, 4771473375, 4771473377, 4771473380, 4771473385, 4771473388, 4771473391, 4771473394, 4771473395, 4771473398, 4771473399, 4771473400, 4771473401, 8880061815, 8880061814, 4771473404, 4771473413, 4771473415, 4771473416, 4771473412, 4771473409, 4771473403]",heath,,,,,,,,,,,,,
,"POLYGON ((0.0119795 51.4755173, 0.0120342 51.4755248, 0.0120873 51.4755305, 0.0121053 51.4755226, 0.0121023 51.475509, 0.012088 51.4754837, 0.0120306 51.4754366, 0.0119256 51.4754053, 0.0118303 51.4753893, 0.0117628 51.4753925, 0.0117123 51.475376, 0.0116866 51.4753608, 0.0116486 51.4753542, 0.0116356 51.4753573, 0.0116266 51.4753649, 0.0116277 51.4753734, 0.0116349 51.4753819, 0.0116599 51.4753857, 0.0116788 51.4753957, 0.0116785 51.475407, 0.0116709 51.4754176, 0.0116381 51.4754213, 0.0115836 51.4754093, 0.0115492 51.4753992, 0.0115177 51.4753791, 0.0114848 51.4753586, 0.0114622 51.4753344, 0.0114387 51.4753121, 0.0114074 51.475299, 0.0113834 51.4753, 0.0113602 51.4752929, 0.0113456 51.4752779, 0.0113342 51.4752558, 0.0113248 51.4752385, 0.0113095 51.4752265, 0.0112759 51.4752303, 0.0112399 51.4752281, 0.0111815 51.4752119, 0.0111426 51.4752035, 0.0111023 51.4751877, 0.0110594 51.475171, 0.0109816 51.4751651, 0.0109414 51.4751726, 0.010865 51.4751985, 0.0108221 51.4752194, 0.0108073 51.475242, 0.0108006 51.4752712, 0.0108153 51.4752854, 0.0110567 51.4753589, 0.0111909 51.475404, 0.0114765 51.4755126, 0.0116455 51.4755669, 0.0118172 51.4756279, 0.0118614 51.4756229, 0.0118855 51.4755945, 0.0119056 51.4755569, 0.0118958 51.4755222, 0.0118646 51.4754997, 0.0118409 51.4754853, 0.0118815 51.4754945, 0.0119302 51.4755058, 0.0119795 51.4755173))",,,"[4771473414, 4771473408, 4771473407, 8880061791, 8880061792, 8880061793, 8880061794, 8880061795, 8880061796, 8880061797, 8880061798, 8880061800, 8880061799, 8880061810, 8880061801, 8880061809, 8880061802, 8880061808, 8880061803, 8880061807, 8880061804, 8880061805, 8880061806, 4771473411, 4771473410, 4771473405, 4771473402, 4771497204, 4771473397, 4771473392, 4771473389, 4771473387, 4771473382, 8880061811, 4771497201, 8880061812, 8880061813, 4771473384, 4771473381, 4771473376, 4771473373, 4771473372, 4771473374, 4771473379, 4771473386, 4771473390, 4771473393, 4771473396, 4771473406, 4771473417, 4771482123, 4771482126, 4771482135, 4771482133, 4771482130, 4771482124, 4771482122, 4771482121, 4771473420, 4771473419, 4771473418, 4771473414]",heath,,,,,,,,,,,,,
,"POLYGON ((0.1885504 51.4694456, 0.1881657 51.4693018, 0.1871094 51.4689071, 0.1866434 51.4687329, 0.1868629 51.4678281, 0.1852597 51.4676069, 0.1851331 51.4675842, 0.1850854 51.4675704, 0.1850247 51.4675306, 0.184911 51.4674178, 0.184813 51.4673492, 0.1846908 51.4672898, 0.1843699 51.4671962, 0.1839611 51.4671184, 0.1836818 51.4670863, 0.1836449 51.4670303, 0.1838412 51.4668593, 0.1839699 51.4667695, 0.1840838 51.466714, 0.1842343 51.4666618, 0.1844154 51.4666138, 0.1846064 51.4665748, 0.1847427 51.4665716, 0.1854555 51.46665, 0.1854669 51.4666681, 0.1855281 51.4666752, 0.1855528 51.4666625, 0.1859179 51.4666987, 0.1864214 51.4667819, 0.1866221 51.4668425, 0.1871619 51.4669634, 0.1878175 51.4670982, 0.188148 51.4671582, 0.1884683 51.4671975, 0.1892031 51.4672559, 0.1896118 51.4673233, 0.1897015 51.4673349, 0.1900625 51.4673529, 0.1901409 51.4673561, 0.1902356 51.4673229, 0.1904397 51.4673395, 0.1904566 51.4673558, 0.190445 51.4673755, 0.1902625 51.4675604, 0.1899648 51.4678937, 0.1895059 51.4684045, 0.1894286 51.4683771, 0.1891469 51.4683818, 0.1887028 51.4685249, 0.1886826 51.4686094, 0.1887173 51.4686405, 0.1890531 51.4686948, 0.1892781 51.4687028, 0.1891465 51.4688488, 0.1885504 51.4694456))",,,"[5321355451, 5321355465, 5321355464, 33454090, 5284068761, 5284068751, 5321354793, 5321354794, 5321354792, 5284068752, 5321354795, 5321354796, 5321354798, 5284068753, 5284068765, 5284068754, 5321373163, 5321373162, 5321373161, 5321373160, 5284068755, 33454087, 5321373147, 33454086, 5321373148, 5321373149, 5321373150, 5321373151, 5321373152, 5284068771, 5321373153, 5321373154, 5321373155, 5284096166, 5321373157, 5321373158, 5321373156, 5321373159, 5321373143, 5284068778, 5321373144, 5321373145, 5284068779, 7253405653, 7253405654, 5321355474, 5321355473, 5321355472, 7253405669, 5321355470, 5321355475, 5321355469, 5321355468, 5321355455, 5321355451]",heath,,,,,,,,,,,,,
,"POLYGON ((0.1845283 51.4687788, 0.184453 51.4687715, 0.1843609 51.4687558, 0.1842738 51.4687371, 0.1842404 51.4687162, 0.1842203 51.4686954, 0.184227 51.4686797, 0.1842605 51.4686735, 0.1843492 51.4686797, 0.1844463 51.4686933, 0.1845082 51.4687058, 0.1845417 51.4687173, 0.1845551 51.4687339, 0.1845518 51.4687621, 0.1845283 51.4687788))",,,"[5321138313, 5321138314, 5321138315, 5321138316, 5321138317, 5321138318, 5321138319, 5321138320, 5321138321, 5321138322, 5321138323, 5321138324, 5321138325, 5321138326, 5321138313]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1847393 51.4687329, 0.1848029 51.4687454, 0.1848347 51.4687611, 0.1848347 51.4687861, 0.1848146 51.468808, 0.1847928 51.4688195, 0.184766 51.4688215, 0.1846606 51.4688017, 0.1846154 51.4687923, 0.184597 51.4687777, 0.1845986 51.4687569, 0.1846187 51.4687339, 0.1846539 51.4687256, 0.1846957 51.4687277, 0.1847393 51.4687329))",,,"[5321138327, 5321138328, 5321138329, 5321138330, 5321138331, 5321138332, 5321138333, 5321138334, 5321138335, 5321138336, 5321138337, 5321138338, 5321138339, 5321138340, 5321138327]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1852977 51.4690793, 0.1852566 51.4690961, 0.1852055 51.4690979, 0.1851588 51.4690811, 0.1851318 51.4690546, 0.1851304 51.469021, 0.1851559 51.4689972, 0.1851999 51.4689954, 0.1852594 51.4690095, 0.1852948 51.4690307, 0.1853104 51.4690537, 0.1852977 51.4690793))",,,"[5321138341, 5321138342, 5321138343, 5321138344, 5321138345, 5321138346, 5321138347, 5321138348, 5321138349, 5321138350, 5321138351, 5321138341]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1850255 51.4689866, 0.1849419 51.4689248, 0.1848838 51.4688762, 0.1848625 51.4688506, 0.1848625 51.4688294, 0.1848809 51.4688073, 0.1849135 51.4687861, 0.1849376 51.4687844, 0.1849745 51.4687985, 0.1850184 51.4688382, 0.1851262 51.4689433, 0.1851332 51.4689601, 0.1851247 51.4689751, 0.1850992 51.4689884, 0.1850567 51.4689945, 0.1850255 51.4689866))",,,"[5321138352, 5321138353, 5321138354, 5321138355, 5321138356, 5321138357, 5321138358, 5321138359, 5321138360, 5321138361, 5321138362, 5321138363, 5321138364, 5321138365, 5321138366, 5321138352]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1840049 51.470584, 0.1839751 51.4705875, 0.1839425 51.4705708, 0.1839226 51.470531, 0.1839283 51.4704975, 0.1839496 51.4704639, 0.1839708 51.4704604, 0.184002 51.4704692, 0.1840304 51.4704957, 0.1840389 51.4705328, 0.1840346 51.4705593, 0.1840247 51.4705743, 0.1840049 51.470584))",,,"[5321138371, 5321138372, 5321138373, 5321138374, 5321138375, 5321138376, 5321138377, 5321138378, 5321138379, 5321138380, 5321138381, 5321138382, 5321138371]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1846087 51.4707527, 0.1846654 51.4707677, 0.1847051 51.4707818, 0.1847122 51.4708057, 0.1847009 51.4708304, 0.184681 51.4708525, 0.18463 51.4708525, 0.1845123 51.4708321, 0.1844514 51.4708154, 0.184372 51.4708048, 0.1843167 51.4708039, 0.1842515 51.4708004, 0.1841835 51.4707721, 0.1841154 51.4707403, 0.1840828 51.4707147, 0.1840828 51.4706758, 0.1841083 51.4706476, 0.1841353 51.4706361, 0.1841735 51.4706379, 0.1842813 51.4706829, 0.1844131 51.4707218, 0.1844514 51.4707253, 0.1845435 51.4707403, 0.1846087 51.4707527))",,,"[5321138383, 5321138384, 5321138385, 5321138386, 5321138387, 5321138388, 5321138389, 5321138390, 5321138391, 5321138392, 5321138393, 5321138394, 5321138395, 5321138396, 5321138397, 5321138398, 5321138399, 5321138400, 5321138401, 5321138402, 5321138403, 5321138404, 5321138405, 5321138383]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1849405 51.4705814, 0.184956 51.4706326, 0.184956 51.4706944, 0.1849475 51.4707721, 0.1849249 51.4707959, 0.1848923 51.4707915, 0.1848724 51.4707694, 0.1848497 51.4707006, 0.184854 51.4705973, 0.1848738 51.4705628, 0.1849022 51.4705513, 0.1849263 51.4705593, 0.1849405 51.4705814))",,,"[5321138406, 5321138407, 5321138408, 5321138409, 5321138410, 5321138411, 5321138412, 5321138413, 5321138414, 5321138415, 5321138416, 5321138417, 5321138406]",heath,,,,,,,,,,,yes,,
,"POLYGON ((0.1309879 51.5039463, 0.1306231 51.5037259, 0.1299365 51.5034187, 0.1292483 51.5031036, 0.1288961 51.5028423, 0.1380317 51.4995565, 0.1359083 51.4974152, 0.1357366 51.4972014, 0.1381941 51.4962756, 0.1391184 51.4964533, 0.1397685 51.4962205, 0.141588 51.4980356, 0.1459224 51.4964727, 0.1479824 51.4985165, 0.1470275 51.4987236, 0.1461585 51.4989908, 0.1445599 51.4995785, 0.1427145 51.5002798, 0.1405473 51.5010946, 0.138026 51.5020563, 0.1358695 51.5028644, 0.134625 51.5033453, 0.1339383 51.5035656, 0.1330018 51.5038234, 0.1317282 51.5039396, 0.1309879 51.5039463))",,,"[5372879261, 5372879262, 5372879263, 5372879264, 2223865366, 2223865363, 2223865288, 32450131, 32450130, 32450120, 5372879265, 5372879266, 5372879267, 5372879268, 5372879269, 5372879270, 5372879271, 5372879272, 5372879273, 5372879274, 5372879275, 5372879276, 5372879277, 5372879278, 5372879279, 5372879261]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3255192 51.4366691, -0.3255507 51.4366489, -0.325567 51.4365982, -0.3258922 51.4364842, -0.3260142 51.4364056, -0.3260183 51.4363194, -0.3259817 51.4362611, -0.3258638 51.4362383, -0.3256646 51.4362434, -0.3255223 51.4362409, -0.3254044 51.4363549, -0.3252499 51.4363651, -0.3249775 51.4364183, -0.3249694 51.4364512, -0.3250751 51.4365779, -0.3251076 51.4367199, -0.3251239 51.4368339, -0.3251604 51.4368668, -0.3251889 51.4369353, -0.3251997 51.4369832, -0.3253312 51.4369553, -0.3254421 51.4369476, -0.3253528 51.436867, -0.325322 51.4368036, -0.3253374 51.4367613, -0.325399 51.4367095, -0.3255192 51.4366691))",,,"[5550314805, 5550318871, 5550318872, 5550318873, 5550318874, 5550318875, 5550318876, 5550318877, 5550318878, 5550318879, 5550318880, 5550318881, 5550318882, 5550318883, 5550318884, 5550318885, 5550318886, 5550318887, 5550318888, 5550318889, 5550314799, 5550314800, 5550314801, 5550314802, 5550314803, 5550314804, 5550314805]",heath,,,,,,,,,,,,,
,"POLYGON ((-0.3246441 51.4372521, -0.3249246 51.4374117, -0.3249165 51.4374624, -0.3248393 51.4375283, -0.3246645 51.4375207, -0.3245506 51.4375131, -0.324514 51.4374624, -0.3245059 51.4374168, -0.3244246 51.4374041, -0.3243963 51.4373707, -0.3244612 51.4373458, -0.3245588 51.4372926, -0.3246441 51.4372521))",,,"[5550319036, 5550319056, 5550319057, 5550319058, 5550319059, 5550319060, 5550319061, 5550319062, 5550319063, 5550319064, 5550319034, 5550319035, 5550319036]",heath,,,,,,,,,,,,,
